Ref,Rank,Player_ref,Player,Player Image Link,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format,Category
annual_awardsT20IsFielders2012_027,27,p01127,firstname lastname aaT20Is Fielders1127,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,t003,Maldives,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,16,72.14,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_028,28,p01128,firstname lastname aaT20Is Fielders1128,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,t004,Saudi Arabia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,30,71.42,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_029,29,p01129,firstname lastname aaT20Is Fielders1129,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,t005,Qatar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,21,70.71,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_030,30,p01130,firstname lastname aaT20Is Fielders1130,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,t006,Philippines,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,34,70.00,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_031,31,p01131,firstname lastname aaT20Is Fielders1131,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,t007,Vanuatu,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,39,69.30,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_032,32,p01132,firstname lastname aaT20Is Fielders1132,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,t008,Malta,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,19,68.61,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_033,33,p01133,firstname lastname aaT20Is Fielders1133,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,t001,Spain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,30,67.92,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_034,34,p01134,firstname lastname aaT20Is Fielders1134,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,t002,Belize,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,14,67.24,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_035,35,p01135,firstname lastname aaT20Is Fielders1135,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,t003,Mexico,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,50,66.57,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_036,36,p01136,firstname lastname aaT20Is Fielders1136,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,t004,Costa Rica,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,47,65.91,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_037,37,p01137,firstname lastname aaT20Is Fielders1137,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,t005,Panama,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,22,65.25,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_038,38,p01138,firstname lastname aaT20Is Fielders1138,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,t006,Belgium,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,39,64.59,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_039,39,p01139,firstname lastname aaT20Is Fielders1139,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,t007,Germany,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,27,63.95,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_040,40,p01140,firstname lastname aaT20Is Fielders1140,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,t008,Nigeria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,30,63.31,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_041,41,p01141,firstname lastname aaT20Is Fielders1141,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,t001,Botswana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,34,62.68,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_042,42,p01142,firstname lastname aaT20Is Fielders1142,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,t002,Ghana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,42,62.05,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_043,43,p01143,firstname lastname aaT20Is Fielders1143,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,t003,Uganda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,37,61.43,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_044,44,p01144,firstname lastname aaT20Is Fielders1144,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,t004,Italy,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,47,60.81,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_045,45,p01145,firstname lastname aaT20Is Fielders1145,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,t005,Guernsey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,16,60.21,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_046,46,p01146,firstname lastname aaT20Is Fielders1146,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,t006,Jersey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,19,59.60,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_047,47,p01147,firstname lastname aaT20Is Fielders1147,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,t007,Norway,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,36,59.01,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_048,48,p01148,firstname lastname aaT20Is Fielders1148,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,t008,Denmark,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,33,58.42,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_049,49,p01149,firstname lastname aaT20Is Fielders1149,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,t001,Malaysia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,10,57.83,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_050,50,p01150,firstname lastname aaT20Is Fielders1150,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,t002,Thailand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,50,57.26,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_051,51,p01151,firstname lastname aaT20Is Fielders1151,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,t003,Samoa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,41,56.68,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_052,52,p01152,firstname lastname aaT20Is Fielders1152,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,t004,Finland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,12,56.12,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_053,53,p01153,firstname lastname aaT20Is Fielders1153,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,t005,Singapore,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,25,55.55,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_054,54,p01154,firstname lastname aaT20Is Fielders1154,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,t006,Cayman Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,49,55.00,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_055,55,p01155,firstname lastname aaT20Is Fielders1155,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,t007,Austria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,27,54.45,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_056,56,p01156,firstname lastname aaT20Is Fielders1156,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,t008,Romania,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,19,53.90,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_057,57,p01157,firstname lastname aaT20Is Fielders1157,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,t001,Luxembourg,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,44,53.37,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_058,58,p01158,firstname lastname aaT20Is Fielders1158,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,t002,Turkey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,10,52.83,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_059,59,p01159,firstname lastname aaT20Is Fielders1159,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,t003,Czech Republic,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,14,52.30,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_060,60,p01160,firstname lastname aaT20Is Fielders1160,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,t004,Argentina,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,12,51.78,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_061,61,p01161,firstname lastname aaT20Is Fielders1161,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,t005,Brazil,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,17,51.26,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_062,62,p01162,firstname lastname aaT20Is Fielders1162,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,t006,Chile,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,20,50.75,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_063,63,p01163,firstname lastname aaT20Is Fielders1163,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,t007,Peru,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,47,50.24,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_064,64,p01164,firstname lastname aaT20Is Fielders1164,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,t008,Bulgaria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,48,49.74,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_065,65,p01165,firstname lastname aaT20Is Fielders1165,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,t001,Serbia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,44,49.24,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_066,66,p01166,firstname lastname aaT20Is Fielders1166,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,t002,Greece,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,20,48.75,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_067,67,p01167,firstname lastname aaT20Is Fielders1167,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,t003,Portugal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,24,48.26,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_068,68,p01168,firstname lastname aaT20Is Fielders1168,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,t004,Gibraltar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,29,47.78,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_069,69,p01169,firstname lastname aaT20Is Fielders1169,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,t005,Malawi,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,13,47.30,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_070,70,p01170,firstname lastname aaT20Is Fielders1170,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,t006,Mozambique,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,17,46.83,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_071,71,p01171,firstname lastname aaT20Is Fielders1171,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,t007,Bhutan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,11,46.36,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_072,72,p01172,firstname lastname aaT20Is Fielders1172,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,t008,Isle of Man,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,16,45.90,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_073,73,p01173,firstname lastname aaT20Is Fielders1173,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,t001,France,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,18,45.44,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_074,74,p01174,firstname lastname aaT20Is Fielders1174,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,t002,Sweden,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,14,44.98,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_075,75,p01175,firstname lastname aaT20Is Fielders1175,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,t003,Rwanda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,45,44.53,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_076,76,p01176,firstname lastname aaT20Is Fielders1176,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,t004,Hungary,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,36,44.09,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_077,77,p01177,firstname lastname aaT20Is Fielders1177,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,t005,Cyprus,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,23,43.65,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_078,78,p01178,firstname lastname aaT20Is Fielders1178,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,t006,Estonia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,28,43.21,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_079,79,p01179,firstname lastname aaT20Is Fielders1179,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,t007,Lesotho,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,31,42.78,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_080,80,p01180,firstname lastname aaT20Is Fielders1180,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,t008,Seychelles,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,25,42.35,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_081,81,p01181,firstname lastname aaT20Is Fielders1181,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,t001,Sierra Leone,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,42,41.93,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_082,82,p01182,firstname lastname aaT20Is Fielders1182,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,t002,Switzerland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,47,41.51,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_083,83,p01183,firstname lastname aaT20Is Fielders1183,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,t003,Cameroon,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,13,41.09,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_084,84,p01184,firstname lastname aaT20Is Fielders1184,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,t004,Bahamas,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,44,40.68,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_085,85,p01185,firstname lastname aaT20Is Fielders1185,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,t005,Israel,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,47,40.28,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_086,86,p01186,firstname lastname aaT20Is Fielders1186,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,t006,Croatia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,18,39.87,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_087,87,p01187,firstname lastname aaT20Is Fielders1187,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,t007,Slovenia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,32,39.47,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_088,88,p01188,firstname lastname aaT20Is Fielders1188,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,t008,Fiji,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,21,39.08,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_089,89,p01189,firstname lastname aaT20Is Fielders1189,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,t001,Cook Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,14,38.69,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_090,90,p01190,firstname lastname aaT20Is Fielders1190,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,t002,Indonesia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,45,38.30,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_091,91,p01191,firstname lastname aaT20Is Fielders1191,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,t003,Japan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,23,37.92,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_092,92,p01192,firstname lastname aaT20Is Fielders1192,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t004,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,13,37.54,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_093,93,p01193,firstname lastname aaT20Is Fielders1193,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t005,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,24,37.16,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_094,94,p01194,firstname lastname aaT20Is Fielders1194,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t006,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,30,36.79,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_095,95,p01195,firstname lastname aaT20Is Fielders1195,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,t007,Myanmar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,27,36.42,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_096,96,p01196,firstname lastname aaT20Is Fielders1196,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,t008,Mongolia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,17,36.06,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_097,97,p01197,firstname lastname aaT20Is Fielders1197,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t009,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,34,35.70,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_098,98,p01198,firstname lastname aaT20Is Fielders1198,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t010,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,46,35.34,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_099,99,p01199,firstname lastname aaT20Is Fielders1199,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t011,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,21,34.99,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2012_100,100,p01200,firstname lastname aaT20Is Fielders1200,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t012,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,38,34.64,2012,December,T20Is,Fielders
annual_awardsT20IsFielders2011_001,1,p01201,firstname lastname aaT20Is Fielders1201,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,t001,Australia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,31,93.22,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_002,2,p01202,firstname lastname aaT20Is Fielders1202,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,t002,England,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,23,92.29,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_003,3,p01203,firstname lastname aaT20Is Fielders1203,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,t003,South Africa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,12,91.37,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_004,4,p01204,firstname lastname aaT20Is Fielders1204,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,t004,West Indies,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,33,90.45,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_005,5,p01205,firstname lastname aaT20Is Fielders1205,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,t005,New Zealand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,39,89.55,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_006,6,p01206,firstname lastname aaT20Is Fielders1206,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,t006,India,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,18,88.65,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_007,7,p01207,firstname lastname aaT20Is Fielders1207,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,t007,Pakistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,42,87.77,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_008,8,p01208,firstname lastname aaT20Is Fielders1208,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,t008,Sri Lanka,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,32,86.89,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_009,9,p01209,firstname lastname aaT20Is Fielders1209,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,t001,Canada,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,35,86.02,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_010,10,p01210,firstname lastname aaT20Is Fielders1210,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,t002,Zimbabwe,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,27,85.16,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_011,11,p01211,firstname lastname aaT20Is Fielders1211,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,t003,Bangladesh,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,26,84.31,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_012,12,p01212,firstname lastname aaT20Is Fielders1212,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,t004,United Arab Emirates,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,50,83.46,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_013,13,p01213,firstname lastname aaT20Is Fielders1213,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,t005,Netherlands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,10,82.63,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_014,14,p01214,firstname lastname aaT20Is Fielders1214,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,t006,Kenya,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,31,81.80,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_015,15,p01215,firstname lastname aaT20Is Fielders1215,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,t007,Scotland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,11,80.99,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_016,16,p01216,firstname lastname aaT20Is Fielders1216,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,t008,Namibia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,22,80.18,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_017,17,p01217,firstname lastname aaT20Is Fielders1217,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,t001,Hong Kong,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,45,79.37,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_018,18,p01218,firstname lastname aaT20Is Fielders1218,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,t002,United States of America,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,28,78.58,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_019,19,p01219,firstname lastname aaT20Is Fielders1219,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,t003,Bermuda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,15,77.79,2011,December,T20Is,Fielders
annual_awardsT20IsFielders2011_020,20,p01220,firstname lastname aaT20Is Fielders1220,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,t004,Ireland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,44,77.02,2011,December,T20Is,Fielders
