Ref,Rank,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format
hrTeamsT20Is2009_010,10,t002,ZimbabweT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,25,84.31,2009,December,T20Is
hrTeamsT20Is2009_011,11,t003,BangladeshT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,49,83.47,2009,December,T20Is
hrTeamsT20Is2009_012,12,t004,United Arab EmiratesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,12,82.63,2009,December,T20Is
hrTeamsT20Is2009_013,13,t005,NetherlandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,46,81.81,2009,December,T20Is
hrTeamsT20Is2009_014,14,t006,KenyaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,32,80.99,2009,December,T20Is
hrTeamsT20Is2009_015,15,t007,ScotlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,34,80.18,2009,December,T20Is
hrTeamsT20Is2009_016,16,t008,NamibiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,40,79.38,2009,December,T20Is
hrTeamsT20Is2009_017,17,t001,Hong KongT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,14,78.58,2009,December,T20Is
hrTeamsT20Is2009_018,18,t002,United States of AmericaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,21,77.80,2009,December,T20Is
hrTeamsT20Is2009_019,19,t003,BermudaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,49,77.02,2009,December,T20Is
hrTeamsT20Is2009_020,20,t004,IrelandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,47,76.25,2009,December,T20Is
hrTeamsT20Is2009_021,21,t005,AfghanistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,44,75.49,2009,December,T20Is
hrTeamsT20Is2009_022,22,t006,NepalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,22,74.73,2009,December,T20Is
hrTeamsT20Is2009_023,23,t007,Papua New GuineaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,19,73.98,2009,December,T20Is
hrTeamsT20Is2009_024,24,t008,OmanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,44,73.24,2009,December,T20Is
hrTeamsT20Is2009_025,25,t001,BahrainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,14,72.51,2009,December,T20Is
hrTeamsT20Is2009_026,26,t002,KuwaitT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,40,71.79,2009,December,T20Is
hrTeamsT20Is2009_027,27,t003,MaldivesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,13,71.07,2009,December,T20Is
hrTeamsT20Is2009_028,28,t004,Saudi ArabiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,19,70.36,2009,December,T20Is
hrTeamsT20Is2009_029,29,t005,QatarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,13,69.65,2009,December,T20Is
hrTeamsT20Is2009_030,30,t006,PhilippinesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,24,68.96,2009,December,T20Is
hrTeamsT20Is2009_031,31,t007,VanuatuT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,38,68.27,2009,December,T20Is
hrTeamsT20Is2009_032,32,t008,MaltaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,16,67.58,2009,December,T20Is
hrTeamsT20Is2009_033,33,t001,SpainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,37,66.91,2009,December,T20Is
hrTeamsT20Is2009_034,34,t002,BelizeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,17,66.24,2009,December,T20Is
hrTeamsT20Is2009_035,35,t003,MexicoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,39,65.58,2009,December,T20Is
hrTeamsT20Is2009_036,36,t004,Costa RicaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,46,64.92,2009,December,T20Is
hrTeamsT20Is2009_037,37,t005,PanamaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,48,64.27,2009,December,T20Is
hrTeamsT20Is2009_038,38,t006,BelgiumT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,15,63.63,2009,December,T20Is
hrTeamsT20Is2009_039,39,t007,GermanyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,17,62.99,2009,December,T20Is
hrTeamsT20Is2009_040,40,t008,NigeriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,36,62.36,2009,December,T20Is
hrTeamsT20Is2009_041,41,t001,BotswanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,14,61.74,2009,December,T20Is
hrTeamsT20Is2009_042,42,t002,GhanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,29,61.12,2009,December,T20Is
hrTeamsT20Is2009_043,43,t003,UgandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,47,60.51,2009,December,T20Is
hrTeamsT20Is2009_044,44,t004,ItalyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,49,59.91,2009,December,T20Is
hrTeamsT20Is2009_045,45,t005,GuernseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,49,59.31,2009,December,T20Is
hrTeamsT20Is2009_046,46,t006,JerseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,46,58.71,2009,December,T20Is
hrTeamsT20Is2009_047,47,t007,NorwayT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,40,58.13,2009,December,T20Is
hrTeamsT20Is2009_048,48,t008,DenmarkT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,12,57.55,2009,December,T20Is
hrTeamsT20Is2009_049,49,t001,MalaysiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,14,56.97,2009,December,T20Is
hrTeamsT20Is2009_050,50,t002,ThailandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,37,56.40,2009,December,T20Is
hrTeamsT20Is2009_051,51,t003,SamoaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,32,55.84,2009,December,T20Is
hrTeamsT20Is2009_052,52,t004,FinlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,17,55.28,2009,December,T20Is
hrTeamsT20Is2009_053,53,t005,SingaporeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,41,54.73,2009,December,T20Is
hrTeamsT20Is2009_054,54,t006,Cayman IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,37,54.18,2009,December,T20Is
hrTeamsT20Is2009_055,55,t007,AustriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,13,53.64,2009,December,T20Is
hrTeamsT20Is2009_056,56,t008,RomaniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,34,53.10,2009,December,T20Is
hrTeamsT20Is2009_057,57,t001,LuxembourgT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,34,52.57,2009,December,T20Is
hrTeamsT20Is2009_058,58,t002,TurkeyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,28,52.04,2009,December,T20Is
hrTeamsT20Is2009_059,59,t003,Czech RepublicT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,44,51.52,2009,December,T20Is
hrTeamsT20Is2009_060,60,t004,ArgentinaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,25,51.01,2009,December,T20Is
hrTeamsT20Is2009_061,61,t005,BrazilT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,14,50.50,2009,December,T20Is
hrTeamsT20Is2009_062,62,t006,ChileT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,47,49.99,2009,December,T20Is
hrTeamsT20Is2009_063,63,t007,PeruT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,13,49.49,2009,December,T20Is
hrTeamsT20Is2009_064,64,t008,BulgariaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,21,49.00,2009,December,T20Is
hrTeamsT20Is2009_065,65,t001,SerbiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,38,48.51,2009,December,T20Is
hrTeamsT20Is2009_066,66,t002,GreeceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,28,48.02,2009,December,T20Is
hrTeamsT20Is2009_067,67,t003,PortugalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,26,47.54,2009,December,T20Is
hrTeamsT20Is2009_068,68,t004,GibraltarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,48,47.07,2009,December,T20Is
hrTeamsT20Is2009_069,69,t005,MalawiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,28,46.60,2009,December,T20Is
hrTeamsT20Is2009_070,70,t006,MozambiqueT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,39,46.13,2009,December,T20Is
hrTeamsT20Is2009_071,71,t007,BhutanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,24,45.67,2009,December,T20Is
hrTeamsT20Is2009_072,72,t008,Isle of ManT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,11,45.21,2009,December,T20Is
hrTeamsT20Is2009_073,73,t001,FranceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,33,44.76,2009,December,T20Is
hrTeamsT20Is2009_074,74,t002,SwedenT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,24,44.31,2009,December,T20Is
hrTeamsT20Is2009_075,75,t003,RwandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,48,43.87,2009,December,T20Is
hrTeamsT20Is2009_076,76,t004,HungaryT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,27,43.43,2009,December,T20Is
hrTeamsT20Is2009_077,77,t005,CyprusT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,12,43.00,2009,December,T20Is
hrTeamsT20Is2009_078,78,t006,EstoniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,10,42.57,2009,December,T20Is
hrTeamsT20Is2009_079,79,t007,LesothoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,27,42.14,2009,December,T20Is
hrTeamsT20Is2009_080,80,t008,SeychellesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,23,41.72,2009,December,T20Is
hrTeamsT20Is2009_081,81,t001,Sierra LeoneT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,41,41.30,2009,December,T20Is
hrTeamsT20Is2009_082,82,t002,SwitzerlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,13,40.89,2009,December,T20Is
hrTeamsT20Is2009_083,83,t003,CameroonT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,39,40.48,2009,December,T20Is
hrTeamsT20Is2009_084,84,t004,BahamasT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,23,40.08,2009,December,T20Is
hrTeamsT20Is2009_085,85,t005,IsraelT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,43,39.67,2009,December,T20Is
hrTeamsT20Is2009_086,86,t006,CroatiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,42,39.28,2009,December,T20Is
hrTeamsT20Is2009_087,87,t007,SloveniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,43,38.89,2009,December,T20Is
hrTeamsT20Is2009_088,88,t008,FijiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,47,38.50,2009,December,T20Is
hrTeamsT20Is2009_089,89,t001,Cook IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,39,38.11,2009,December,T20Is
hrTeamsT20Is2009_090,90,t002,IndonesiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,45,37.73,2009,December,T20Is
hrTeamsT20Is2009_091,91,t003,JapanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,43,37.35,2009,December,T20Is
hrTeamsT20Is2009_092,92,t004,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,28,36.98,2009,December,T20Is
hrTeamsT20Is2009_093,93,t005,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,14,36.61,2009,December,T20Is
hrTeamsT20Is2009_094,94,t006,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,17,36.24,2009,December,T20Is
hrTeamsT20Is2009_095,95,t007,MyanmarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,42,35.88,2009,December,T20Is
hrTeamsT20Is2009_096,96,t008,MongoliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,16,35.52,2009,December,T20Is
hrTeamsT20Is2009_097,97,t009,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,49,35.17,2009,December,T20Is
hrTeamsT20Is2009_098,98,t010,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,24,34.82,2009,December,T20Is
hrTeamsT20Is2009_099,99,t011,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,22,34.47,2009,December,T20Is
hrTeamsT20Is2009_100,100,t012,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,44,34.12,2009,December,T20Is
hrTeamsT20Is2008_001,1,t001,AustraliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,39,91.83,2008,December,T20Is
hrTeamsT20Is2008_002,2,t002,EnglandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,37,90.91,2008,December,T20Is
hrTeamsT20Is2008_003,3,t003,South AfricaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,49,90.00,2008,December,T20Is
hrTeamsT20Is2008_004,4,t004,West IndiesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,18,89.10,2008,December,T20Is
hrTeamsT20Is2008_005,5,t005,New ZealandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,32,88.21,2008,December,T20Is
hrTeamsT20Is2008_006,6,t006,IndiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,26,87.33,2008,December,T20Is
hrTeamsT20Is2008_007,7,t007,PakistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,13,86.46,2008,December,T20Is
hrTeamsT20Is2008_008,8,t008,Sri LankaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,27,85.59,2008,December,T20Is
hrTeamsT20Is2008_009,9,t001,CanadaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,21,84.74,2008,December,T20Is
hrTeamsT20Is2008_010,10,t002,ZimbabweT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,38,83.89,2008,December,T20Is
hrTeamsT20Is2008_011,11,t003,BangladeshT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,32,83.05,2008,December,T20Is
hrTeamsT20Is2008_012,12,t004,United Arab EmiratesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,31,82.22,2008,December,T20Is
hrTeamsT20Is2008_013,13,t005,NetherlandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,28,81.40,2008,December,T20Is
hrTeamsT20Is2008_014,14,t006,KenyaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,30,80.58,2008,December,T20Is
hrTeamsT20Is2008_015,15,t007,ScotlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,25,79.78,2008,December,T20Is
hrTeamsT20Is2008_016,16,t008,NamibiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,44,78.98,2008,December,T20Is
hrTeamsT20Is2008_017,17,t001,Hong KongT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,43,78.19,2008,December,T20Is
hrTeamsT20Is2008_018,18,t002,United States of AmericaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,23,77.41,2008,December,T20Is
hrTeamsT20Is2008_019,19,t003,BermudaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,17,76.63,2008,December,T20Is
hrTeamsT20Is2008_020,20,t004,IrelandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,40,75.87,2008,December,T20Is
hrTeamsT20Is2008_021,21,t005,AfghanistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,43,75.11,2008,December,T20Is
hrTeamsT20Is2008_022,22,t006,NepalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,36,74.36,2008,December,T20Is
hrTeamsT20Is2008_023,23,t007,Papua New GuineaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,25,73.61,2008,December,T20Is
hrTeamsT20Is2008_024,24,t008,OmanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,44,72.88,2008,December,T20Is
hrTeamsT20Is2008_025,25,t001,BahrainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,23,72.15,2008,December,T20Is
hrTeamsT20Is2008_026,26,t002,KuwaitT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,33,71.43,2008,December,T20Is
hrTeamsT20Is2008_027,27,t003,MaldivesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,21,70.71,2008,December,T20Is
hrTeamsT20Is2008_028,28,t004,Saudi ArabiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,47,70.01,2008,December,T20Is
hrTeamsT20Is2008_029,29,t005,QatarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,10,69.31,2008,December,T20Is
hrTeamsT20Is2008_030,30,t006,PhilippinesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,28,68.61,2008,December,T20Is
hrTeamsT20Is2008_031,31,t007,VanuatuT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,23,67.93,2008,December,T20Is
hrTeamsT20Is2008_032,32,t008,MaltaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,34,67.25,2008,December,T20Is
hrTeamsT20Is2008_033,33,t001,SpainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,26,66.57,2008,December,T20Is
hrTeamsT20Is2008_034,34,t002,BelizeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,23,65.91,2008,December,T20Is
hrTeamsT20Is2008_035,35,t003,MexicoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,40,65.25,2008,December,T20Is
hrTeamsT20Is2008_036,36,t004,Costa RicaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,30,64.60,2008,December,T20Is
hrTeamsT20Is2008_037,37,t005,PanamaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,25,63.95,2008,December,T20Is
hrTeamsT20Is2008_038,38,t006,BelgiumT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,48,63.31,2008,December,T20Is
hrTeamsT20Is2008_039,39,t007,GermanyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,37,62.68,2008,December,T20Is
hrTeamsT20Is2008_040,40,t008,NigeriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,38,62.05,2008,December,T20Is
hrTeamsT20Is2008_041,41,t001,BotswanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,12,61.43,2008,December,T20Is
hrTeamsT20Is2008_042,42,t002,GhanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,27,60.82,2008,December,T20Is
hrTeamsT20Is2008_043,43,t003,UgandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,27,60.21,2008,December,T20Is
hrTeamsT20Is2008_044,44,t004,ItalyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,42,59.61,2008,December,T20Is
hrTeamsT20Is2008_045,45,t005,GuernseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,17,59.01,2008,December,T20Is
hrTeamsT20Is2008_046,46,t006,JerseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,37,58.42,2008,December,T20Is
hrTeamsT20Is2008_047,47,t007,NorwayT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,33,57.84,2008,December,T20Is
hrTeamsT20Is2008_048,48,t008,DenmarkT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,29,57.26,2008,December,T20Is
hrTeamsT20Is2008_049,49,t001,MalaysiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,15,56.69,2008,December,T20Is
hrTeamsT20Is2008_050,50,t002,ThailandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,28,56.12,2008,December,T20Is
hrTeamsT20Is2008_051,51,t003,SamoaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,50,55.56,2008,December,T20Is
hrTeamsT20Is2008_052,52,t004,FinlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,20,55.00,2008,December,T20Is
hrTeamsT20Is2008_053,53,t005,SingaporeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,31,54.45,2008,December,T20Is
hrTeamsT20Is2008_054,54,t006,Cayman IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,50,53.91,2008,December,T20Is
hrTeamsT20Is2008_055,55,t007,AustriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,18,53.37,2008,December,T20Is
hrTeamsT20Is2008_056,56,t008,RomaniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,16,52.83,2008,December,T20Is
hrTeamsT20Is2008_057,57,t001,LuxembourgT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,25,52.31,2008,December,T20Is
hrTeamsT20Is2008_058,58,t002,TurkeyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,42,51.78,2008,December,T20Is
hrTeamsT20Is2008_059,59,t003,Czech RepublicT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,20,51.27,2008,December,T20Is
hrTeamsT20Is2008_060,60,t004,ArgentinaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,35,50.75,2008,December,T20Is
hrTeamsT20Is2008_061,61,t005,BrazilT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,30,50.25,2008,December,T20Is
hrTeamsT20Is2008_062,62,t006,ChileT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,22,49.74,2008,December,T20Is
hrTeamsT20Is2008_063,63,t007,PeruT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,45,49.25,2008,December,T20Is
hrTeamsT20Is2008_064,64,t008,BulgariaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,18,48.75,2008,December,T20Is
hrTeamsT20Is2008_065,65,t001,SerbiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,22,48.27,2008,December,T20Is
hrTeamsT20Is2008_066,66,t002,GreeceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,32,47.78,2008,December,T20Is
hrTeamsT20Is2008_067,67,t003,PortugalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,13,47.30,2008,December,T20Is
hrTeamsT20Is2008_068,68,t004,GibraltarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,46,46.83,2008,December,T20Is
hrTeamsT20Is2008_069,69,t005,MalawiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,28,46.36,2008,December,T20Is
hrTeamsT20Is2008_070,70,t006,MozambiqueT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,24,45.90,2008,December,T20Is
hrTeamsT20Is2008_071,71,t007,BhutanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,13,45.44,2008,December,T20Is
hrTeamsT20Is2008_072,72,t008,Isle of ManT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,40,44.99,2008,December,T20Is
