Ref,Rank,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format
aaTeamsODIs2000_020,20,t004,IrelandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,42,80.17,2000,December,ODIs
aaTeamsODIs2000_021,21,t005,AfghanistanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,17,79.37,2000,December,ODIs
aaTeamsODIs2000_022,22,t006,NepalODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,34,78.57,2000,December,ODIs
aaTeamsODIs2000_023,23,t007,Papua New GuineaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,23,77.79,2000,December,ODIs
aaTeamsODIs2000_024,24,t008,OmanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,48,77.01,2000,December,ODIs
aaTeamsODIs2000_025,25,t001,BaaaainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,44,76.24,2000,December,ODIs
aaTeamsODIs2000_026,26,t002,KuwaitODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,17,75.48,2000,December,ODIs
aaTeamsODIs2000_027,27,t003,MaldivesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,50,74.72,2000,December,ODIs
aaTeamsODIs2000_028,28,t004,Saudi ArabiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,31,73.97,2000,December,ODIs
aaTeamsODIs2000_029,29,t005,QatarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,15,73.23,2000,December,ODIs
aaTeamsODIs2000_030,30,t006,PhilippinesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,41,72.50,2000,December,ODIs
aaTeamsODIs2000_031,31,t007,VanuatuODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,37,71.78,2000,December,ODIs
aaTeamsODIs2000_032,32,t008,MaltaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,34,71.06,2000,December,ODIs
aaTeamsODIs2000_033,33,t001,SpainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,19,70.35,2000,December,ODIs
aaTeamsODIs2000_034,34,t002,BelizeODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,46,69.64,2000,December,ODIs
aaTeamsODIs2000_035,35,t003,MexicoODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,43,68.95,2000,December,ODIs
aaTeamsODIs2000_036,36,t004,Costa RicaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,37,68.26,2000,December,ODIs
aaTeamsODIs2000_037,37,t005,PanamaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,31,67.58,2000,December,ODIs
aaTeamsODIs2000_038,38,t006,BelgiumODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,14,66.90,2000,December,ODIs
aaTeamsODIs2000_039,39,t007,GermanyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,24,66.23,2000,December,ODIs
aaTeamsODIs2000_040,40,t008,NigeriaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,32,65.57,2000,December,ODIs
aaTeamsODIs2000_041,41,t001,BotswanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,46,64.91,2000,December,ODIs
aaTeamsODIs2000_042,42,t002,GhanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,17,64.26,2000,December,ODIs
aaTeamsODIs2000_043,43,t003,UgandaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,42,63.62,2000,December,ODIs
aaTeamsODIs2000_044,44,t004,ItalyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,26,62.99,2000,December,ODIs
aaTeamsODIs2000_045,45,t005,GuernseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,22,62.36,2000,December,ODIs
aaTeamsODIs2000_046,46,t006,JerseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,12,61.73,2000,December,ODIs
aaTeamsODIs2000_047,47,t007,NorwayODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,44,61.11,2000,December,ODIs
aaTeamsODIs2000_048,48,t008,DenmarkODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,28,60.50,2000,December,ODIs
aaTeamsODIs2000_049,49,t001,MalaysiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,15,59.90,2000,December,ODIs
aaTeamsODIs2000_050,50,t002,ThailandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,36,59.30,2000,December,ODIs
aaTeamsODIs2000_051,51,t003,SamoaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,32,58.71,2000,December,ODIs
aaTeamsODIs2000_052,52,t004,FinlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,22,58.12,2000,December,ODIs
aaTeamsODIs2000_053,53,t005,SingaporeODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,30,57.54,2000,December,ODIs
aaTeamsODIs2000_054,54,t006,Cayman IslandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,50,56.96,2000,December,ODIs
aaTeamsODIs2000_055,55,t007,AustriaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,18,56.39,2000,December,ODIs
aaTeamsODIs2000_056,56,t008,RomaniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,15,55.83,2000,December,ODIs
aaTeamsODIs2000_057,57,t001,LuxembourgODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,40,55.27,2000,December,ODIs
aaTeamsODIs2000_058,58,t002,TurkeyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,46,54.72,2000,December,ODIs
aaTeamsODIs2000_059,59,t003,Czech RepublicODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,45,54.17,2000,December,ODIs
aaTeamsODIs2000_060,60,t004,ArgentinaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,25,53.63,2000,December,ODIs
aaTeamsODIs2000_061,61,t005,BrazilODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,38,53.09,2000,December,ODIs
aaTeamsODIs2000_062,62,t006,ChileODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,16,52.56,2000,December,ODIs
aaTeamsODIs2000_063,63,t007,PeruODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,12,52.04,2000,December,ODIs
aaTeamsODIs2000_064,64,t008,BulgariaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,42,51.52,2000,December,ODIs
aaTeamsODIs2000_065,65,t001,SerbiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,16,51.00,2000,December,ODIs
aaTeamsODIs2000_066,66,t002,GreeceODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,44,50.49,2000,December,ODIs
aaTeamsODIs2000_067,67,t003,PortugalODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,28,49.99,2000,December,ODIs
aaTeamsODIs2000_068,68,t004,GibraltarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,43,49.49,2000,December,ODIs
aaTeamsODIs2000_069,69,t005,MalawiODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,50,48.99,2000,December,ODIs
aaTeamsODIs2000_070,70,t006,MozambiqueODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,27,48.50,2000,December,ODIs
aaTeamsODIs2000_071,71,t007,BhutanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,13,48.02,2000,December,ODIs
aaTeamsODIs2000_072,72,t008,Isle of ManODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,15,47.54,2000,December,ODIs
aaTeamsODIs2000_073,73,t001,FranceODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,15,47.06,2000,December,ODIs
aaTeamsODIs2000_074,74,t002,SwedenODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,35,46.59,2000,December,ODIs
aaTeamsODIs2000_075,75,t003,RwandaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,24,46.12,2000,December,ODIs
aaTeamsODIs2000_076,76,t004,HungaryODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,13,45.66,2000,December,ODIs
aaTeamsODIs2000_077,77,t005,CyprusODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,45,45.21,2000,December,ODIs
aaTeamsODIs2000_078,78,t006,EstoniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,18,44.75,2000,December,ODIs
aaTeamsODIs2000_079,79,t007,LesothoODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,39,44.31,2000,December,ODIs
aaTeamsODIs2000_080,80,t008,SeychellesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,35,43.86,2000,December,ODIs
aaTeamsODIs2000_081,81,t001,Sierra LeoneODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,37,43.43,2000,December,ODIs
aaTeamsODIs2000_082,82,t002,SwitzerlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,21,42.99,2000,December,ODIs
aaTeamsODIs2000_083,83,t003,CameroonODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,33,42.56,2000,December,ODIs
aaTeamsODIs2000_084,84,t004,BahamasODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,49,42.14,2000,December,ODIs
aaTeamsODIs2000_085,85,t005,IsraelODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,10,41.71,2000,December,ODIs
aaTeamsODIs2000_086,86,t006,CroatiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,15,41.30,2000,December,ODIs
aaTeamsODIs2000_087,87,t007,SloveniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,28,40.88,2000,December,ODIs
aaTeamsODIs2000_088,88,t008,FijiODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,15,40.48,2000,December,ODIs
aaTeamsODIs2000_089,89,t001,Cook IslandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,46,40.07,2000,December,ODIs
aaTeamsODIs2000_090,90,t002,IndonesiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,33,39.67,2000,December,ODIs
aaTeamsODIs2000_091,91,t003,JapanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,46,39.27,2000,December,ODIs
aaTeamsODIs2000_092,92,t004,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,41,38.88,2000,December,ODIs
aaTeamsODIs2000_093,93,t005,GambiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,25,38.49,2000,December,ODIs
aaTeamsODIs2000_094,94,t006,CambodiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,23,38.11,2000,December,ODIs
aaTeamsODIs2000_095,95,t007,MyanmarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,14,37.73,2000,December,ODIs
aaTeamsODIs2000_096,96,t008,MongoliaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,33,37.35,2000,December,ODIs
aaTeamsODIs2000_097,97,t009,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,19,36.97,2000,December,ODIs
aaTeamsODIs2000_098,98,t010,GambiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,25,36.61,2000,December,ODIs
aaTeamsODIs2000_099,99,t011,CambodiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,24,36.24,2000,December,ODIs
aaTeamsODIs2000_100,100,t012,MaliODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,26,35.88,2000,December,ODIs
aaTeamsODIs1999_001,1,t001,AustraliaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,12,96.55,1999,December,ODIs
aaTeamsODIs1999_002,2,t002,EnglandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,25,95.58,1999,December,ODIs
aaTeamsODIs1999_003,3,t003,South AfricaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,38,94.63,1999,December,ODIs
aaTeamsODIs1999_004,4,t004,West IndiesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,22,93.68,1999,December,ODIs
aaTeamsODIs1999_005,5,t005,New ZealandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,42,92.75,1999,December,ODIs
aaTeamsODIs1999_006,6,t006,IndiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,43,91.82,1999,December,ODIs
aaTeamsODIs1999_007,7,t007,PakistanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,40,90.90,1999,December,ODIs
aaTeamsODIs1999_008,8,t008,Sri LankaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,49,89.99,1999,December,ODIs
aaTeamsODIs1999_009,9,t001,CanadaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,41,89.09,1999,December,ODIs
aaTeamsODIs1999_010,10,t002,ZimbabweODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,40,88.20,1999,December,ODIs
aaTeamsODIs1999_011,11,t003,BangladeshODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,27,87.32,1999,December,ODIs
aaTeamsODIs1999_012,12,t004,United Arab EmiratesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,20,86.44,1999,December,ODIs
aaTeamsODIs1999_013,13,t005,NetherlandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,27,85.58,1999,December,ODIs
aaTeamsODIs1999_014,14,t006,KenyaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,17,84.72,1999,December,ODIs
aaTeamsODIs1999_015,15,t007,ScotlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,26,83.88,1999,December,ODIs
aaTeamsODIs1999_016,16,t008,NamibiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,38,83.04,1999,December,ODIs
aaTeamsODIs1999_017,17,t001,Hong KongODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,29,82.21,1999,December,ODIs
aaTeamsODIs1999_018,18,t002,United States of AmericaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,16,81.39,1999,December,ODIs
aaTeamsODIs1999_019,19,t003,BermudaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,27,80.57,1999,December,ODIs
aaTeamsODIs1999_020,20,t004,IrelandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,12,79.77,1999,December,ODIs
aaTeamsODIs1999_021,21,t005,AfghanistanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,27,78.97,1999,December,ODIs
aaTeamsODIs1999_022,22,t006,NepalODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,43,78.18,1999,December,ODIs
aaTeamsODIs1999_023,23,t007,Papua New GuineaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,40,77.40,1999,December,ODIs
aaTeamsODIs1999_024,24,t008,OmanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,37,76.62,1999,December,ODIs
aaTeamsODIs1999_025,25,t001,BaaaainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,31,75.86,1999,December,ODIs
aaTeamsODIs1999_026,26,t002,KuwaitODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,10,75.10,1999,December,ODIs
aaTeamsODIs1999_027,27,t003,MaldivesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,42,74.35,1999,December,ODIs
aaTeamsODIs1999_028,28,t004,Saudi ArabiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,30,73.60,1999,December,ODIs
aaTeamsODIs1999_029,29,t005,QatarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,14,72.87,1999,December,ODIs
aaTeamsODIs1999_030,30,t006,PhilippinesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,43,72.14,1999,December,ODIs
aaTeamsODIs1999_031,31,t007,VanuatuODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,27,71.42,1999,December,ODIs
aaTeamsODIs1999_032,32,t008,MaltaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,34,70.70,1999,December,ODIs
aaTeamsODIs1999_033,33,t001,SpainODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,15,70.00,1999,December,ODIs
aaTeamsODIs1999_034,34,t002,BelizeODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,13,69.30,1999,December,ODIs
aaTeamsODIs1999_035,35,t003,MexicoODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,45,68.60,1999,December,ODIs
aaTeamsODIs1999_036,36,t004,Costa RicaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,19,67.92,1999,December,ODIs
aaTeamsODIs1999_037,37,t005,PanamaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,31,67.24,1999,December,ODIs
aaTeamsODIs1999_038,38,t006,BelgiumODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,24,66.57,1999,December,ODIs
aaTeamsODIs1999_039,39,t007,GermanyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,25,65.90,1999,December,ODIs
aaTeamsODIs1999_040,40,t008,NigeriaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,43,65.24,1999,December,ODIs
aaTeamsODIs1999_041,41,t001,BotswanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,30,64.59,1999,December,ODIs
aaTeamsODIs1999_042,42,t002,GhanaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,34,63.94,1999,December,ODIs
aaTeamsODIs1999_043,43,t003,UgandaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,37,63.30,1999,December,ODIs
aaTeamsODIs1999_044,44,t004,ItalyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,33,62.67,1999,December,ODIs
aaTeamsODIs1999_045,45,t005,GuernseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,40,62.04,1999,December,ODIs
aaTeamsODIs1999_046,46,t006,JerseyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,36,61.42,1999,December,ODIs
aaTeamsODIs1999_047,47,t007,NorwayODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,43,60.81,1999,December,ODIs
aaTeamsODIs1999_048,48,t008,DenmarkODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,33,60.20,1999,December,ODIs
aaTeamsODIs1999_049,49,t001,MalaysiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,25,59.60,1999,December,ODIs
aaTeamsODIs1999_050,50,t002,ThailandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,41,59.00,1999,December,ODIs
aaTeamsODIs1999_051,51,t003,SamoaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,12,58.41,1999,December,ODIs
aaTeamsODIs1999_052,52,t004,FinlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,42,57.83,1999,December,ODIs
aaTeamsODIs1999_053,53,t005,SingaporeODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,23,57.25,1999,December,ODIs
aaTeamsODIs1999_054,54,t006,Cayman IslandsODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,11,56.68,1999,December,ODIs
aaTeamsODIs1999_055,55,t007,AustriaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,14,56.11,1999,December,ODIs
aaTeamsODIs1999_056,56,t008,RomaniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,40,55.55,1999,December,ODIs
aaTeamsODIs1999_057,57,t001,LuxembourgODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,43,54.99,1999,December,ODIs
aaTeamsODIs1999_058,58,t002,TurkeyODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,18,54.44,1999,December,ODIs
aaTeamsODIs1999_059,59,t003,Czech RepublicODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,49,53.90,1999,December,ODIs
aaTeamsODIs1999_060,60,t004,ArgentinaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,43,53.36,1999,December,ODIs
aaTeamsODIs1999_061,61,t005,BrazilODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,40,52.83,1999,December,ODIs
aaTeamsODIs1999_062,62,t006,ChileODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,28,52.30,1999,December,ODIs
aaTeamsODIs1999_063,63,t007,PeruODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,34,51.78,1999,December,ODIs
aaTeamsODIs1999_064,64,t008,BulgariaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,47,51.26,1999,December,ODIs
aaTeamsODIs1999_065,65,t001,SerbiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,29,50.75,1999,December,ODIs
aaTeamsODIs1999_066,66,t002,GreeceODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,50,50.24,1999,December,ODIs
aaTeamsODIs1999_067,67,t003,PortugalODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,50,49.74,1999,December,ODIs
aaTeamsODIs1999_068,68,t004,GibraltarODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,25,49.24,1999,December,ODIs
aaTeamsODIs1999_069,69,t005,MalawiODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,37,48.75,1999,December,ODIs
aaTeamsODIs1999_070,70,t006,MozambiqueODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,22,48.26,1999,December,ODIs
aaTeamsODIs1999_071,71,t007,BhutanODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,15,47.78,1999,December,ODIs
aaTeamsODIs1999_072,72,t008,Isle of ManODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,32,47.30,1999,December,ODIs
aaTeamsODIs1999_073,73,t001,FranceODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,30,46.83,1999,December,ODIs
aaTeamsODIs1999_074,74,t002,SwedenODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,24,46.36,1999,December,ODIs
aaTeamsODIs1999_075,75,t003,RwandaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,41,45.89,1999,December,ODIs
aaTeamsODIs1999_076,76,t004,HungaryODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,49,45.43,1999,December,ODIs
aaTeamsODIs1999_077,77,t005,CyprusODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,45,44.98,1999,December,ODIs
aaTeamsODIs1999_078,78,t006,EstoniaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,41,44.53,1999,December,ODIs
aaTeamsODIs1999_079,79,t007,LesothoODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,11,44.09,1999,December,ODIs
aaTeamsODIs1999_080,80,t008,SeychellesODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,39,43.64,1999,December,ODIs
aaTeamsODIs1999_081,81,t001,Sierra LeoneODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,32,43.21,1999,December,ODIs
aaTeamsODIs1999_082,82,t002,SwitzerlandODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,33,42.78,1999,December,ODIs
aaTeamsODIs1999_083,83,t003,CameroonODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,41,42.35,1999,December,ODIs
aaTeamsODIs1999_084,84,t004,BahamasODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,39,41.92,1999,December,ODIs
aaTeamsODIs1999_085,85,t005,IsraelODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,14,41.51,1999,December,ODIs
aaTeamsODIs1999_086,86,t006,CroatiaODIsaa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,13,41.09,1999,December,ODIs
